item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status
Biofreeze Menthol Spray 3 FL OZ Colorless Aerosol Spray for Pain Relief associated with Sore Muscles, Arthritis, Simple Backaches, and Joint Pain	Ease your aches and pains with the Biofreeze pain relief spray. Our fast acting, long lasting, cooling menthol formulation delivers powerful penetrating pain relief for sore muscles and joints, simple backaches, arthritis, strains, bruises and sprains. Biofreeze spray is perfect for mess-free application on hard-to-reach areas, such as your upper back, thanks to our continuous spray technology that works upside down. With our spray format, you don't have to worry about getting menthol on your hands and transferring it to your eyes or face. Whether you need a fast acting formula to target your knee pain, neck pain, simple backache, shoulder pain, hip pain, arthritis pain, or pain during muscle recovery, look no further than Biofreeze. HOW DOES IT WORK? Pain happens when your receptors send a signal from your spine to your brain. Cold sensations, like menthol, stimulate receptors to block those signals to relieve pain. The fast acting, menthol based formula of Biofreeze provides powerful pain relief when directly applied to the skin. Biofreeze offers a variety of pain relief formats to suit your lifestyle, such as pain relief patches, spray, cream, roll on, foam, and gel. Don't let pain interrupt your day - choose Biofreeze so you can get back to being your best.	0811AOQ0R8V	TB-30005	14.99	0	2023-08-10 18:13:04 PDT		y	1			11				B01LYEG8N7						B01LYEG8N7			0	DEFAULT	Migrated Template	Inactive
Biofreeze Menthol Spray 3 FL OZ Colorless Aerosol Spray Associated with Sore Muscles, Arthritis, Simple Backaches, and Joint Pain (Packaging May Vary) (3)	Ease your aches and pains with the Biofreeze pain relief spray. Our fast acting, long lasting, cooling menthol formulation delivers powerful penetrating pain relief for sore muscles and joints, simple backaches, arthritis, strains, bruises and sprains. Biofreeze spray is perfect for mess-free application on hard-to-reach areas, such as your upper back, thanks to our continuous spray technology that works upside down. With our spray format, you don't have to worry about getting menthol on your hands and transferring it to your eyes or face. Whether you need a fast acting formula to target your knee pain, neck pain, simple backache, shoulder pain, hip pain, arthritis pain, or pain during muscle recovery, look no further than Biofreeze. HOW DOES IT WORK? Pain happens when your receptors send a signal from your spine to your brain. Cold sensations, like menthol, stimulate receptors to block those signals to relieve pain. The fast acting, menthol based formula of Biofreeze provides powerful pain relief when directly applied to the skin. Biofreeze offers a variety of pain relief formats to suit your lifestyle, such as pain relief patches, spray, cream, roll on, foam, and gel. Don't let pain interrupt your day - choose Biofreeze so you can get back to being your best.	0811AOT0SQI	TB-30005-3PK	34.2	0	2023-08-10 18:23:38 PDT		y	3			11				B0CFD7GZ9H						810104811620			0	DEFAULT	Migrated Template	Inactive
Biofreeze Gel Pack of 2-3 FL OZ Tube Menthol Gel for Pain Relief of Sore Muscles, Joint Pain, Simple Backaches, Strains, Bruises, and Sprains (Packaging May Vary)		0404FFDW3BT	TB-30007-2PK-FBA	28.5		2025-04-03 19:07:30 PDT		y	1			11				B0DBK256SF						B0DBK256SF				AMAZON_NA	Migrated Template	Inactive
Biofreeze Menthol Pain Relieving Gel Colorless Gel 3 FL OZ Tube for Pain Relief Associated with Sore Muscles, Arthritis, Simple Backaches, and Joint Pain (Packaging May Vary)		1013AG52O6W	TB-30007-3PK-FBA	36.99		2023-10-13 11:06:32 PDT		y	1			11				B0CKD5XNZB						B0CKD5XNZB				AMAZON_NA	Migrated Template	Inactive
Biofreeze Menthol Pain Relieving Gel Colorless Gel 3 FL OZ Tube for Pain Relief Associated with Sore Muscles, Arthritis, Simple Backaches, and Joint Pain (Packaging May Vary)	Biofreeze Menthol Pain Relieving Gel is well-suited for application on small and large muscle areas. Fast acting and long lasting, cooling menthol formula delivers penetrating pain relief for sore muscles, simple backaches, joint pain, bruises, and arthritis. There is no limit to what you can do when you cool your aches and pains.	1007A0L5KBM	TB-30008-3PK	35.99	0	2023-10-07 15:07:30 PDT		y	3			11				B0CKNTDHVC						810104811859			0	DEFAULT	Migrated Template	Inactive
	Biofreeze 13451 Roll-On Pain-Relieving Gel -- Grab a Biofreeze Roll-On for a mess free application with a roller ball that applies easily to cool the pain. Biofreeze 2.5 fl oz roll-on offers hands-free application via roller ball and is TSA-approved sizing, making it suitable for travel. Fast acting and long lasting, cooling menthol formula delivers penetrating pain relief for sore muscles, simple backaches, sore joints, bruises, and arthritis. Biofreeze Pain Relief Gel -- Ease your aches and pains with biofreeze pain relief gel. Our fast acting, long lasting, cooling menthol formulation delivers powerful penetrating pain relief for sore muscles and joints, simple backaches, arthritis, strains, bruises and sprains. Biofreeze gel is easy to apply to small and large muscle areas without the need for a dosing card. This convenient, 3 fl oz gel tube is tsa-friendly and perfect for on-the-go pain relief. Whether you need a fast acting formula to target your knee pain, neck pain, shoulder pain, hip pain, arthritis pain, or pain during muscle recovery, look no further than biofreeze. how does it work? pain happens when your receptors send a signal from your spine to your brain. Cold sensations, like menthol, stimulate receptors to block those signals to relieve pain. biofreeze offers a variety of pain relief formats to suit your lifestyle, such as pain relief patches, spray, cream, roll on, foam, and gel. Don't let pain interrupt your day - choose biofreeze instead. **bishop, bn, et al. The short-term effects of 2 different cryotherapy methods on acute and subacute, noncomplicated bilateral neck pain. J perform health res. 2017;1:11-17.	0404FFQ7MRT	TB-30009-30007	31.5	1	2025-04-03 23:23:37 PDT		y	3			11				B0F3N3QJC4						810104813808			0	DEFAULT	Migrated Template	Inactive
Biofreeze 13451 Roll-On Pain-Relieving Gel, 2.5 FL oz, Green Topical, Arthritis, Strains, Bruises, & Sprains (7.5 Fl Oz (Pack of 3), 3, Count)		0403FELH19Y	TB-30009-3PK-FBA	35.99		2025-04-03 10:27:11 PDT		y	1			11				B0CKNSV6TX						B0CKNSV6TX				AMAZON_NA	Migrated Template	Inactive
Biofreeze Roll On Pain Relief for Knee, Neck, Hip, Joint, Shoulder, & Simple Backache, Arthritis Pain Reliever, Cooling Sore Muscle Relief, FSA Eligible, Menthol Gel 3 Fl Oz	Ease your aches and pains with the Biofreeze roll on pain relief gel. Our fast acting, long lasting, cooling menthol formulation delivers powerful penetrating pain relief for sore muscles and joints, simple backaches, arthritis, strains, bruises and sprains. Biofreeze pain relief roll on gel is well-suited for mess-free application via roller ball on small and large muscle areas. This convenient, 3 fl oz roll on is TSA-friendly and perfect for on-the-go pain relief. Whether you need a fast acting formula to target your knee pain, neck pain, back pain, shoulder pain, hip pain, arthritis pain, or pain during muscle recovery, look no further than Biofreeze. HOW DOES IT WORK? Pain happens when your receptors send a signal from your spine to your brain. Cold sensations, like menthol, stimulate receptors to block those signals to relieve pain. The fast acting, menthol based formula of Biofreeze provides powerful pain relief when directly applied to the skin. In a 2017 study, Biofreeze was 2x more effective than ice for reducing pain among a group of neck pain sufferers**. Biofreeze offers a variety of pain relief formats to suit your lifestyle, such as pain relief patches, spray, cream, roll on, foam, and gel. Don't let pain interrupt your day - choose Biofreeze so you can get back to being your best. **Bishop, BN, ET AL. The short-term effects of 2 different cryotherapy methods on acute and subacute, noncomplicated bilateral neck pain. J Perform Health Res. 2017;1:11-17.	0217B1K8ZRL	TB-30010-FBA	15.59		2024-02-16 16:31:27 PST		y	1			11				B0056PRKJI						B0056PRKJI				AMAZON_NA	Migrated Template	Inactive
Biofreeze Professional Pain Relief Roll On, Knee & Lower Back Pain Relief, Arthritis Pain Reliever, Neck Pain Relief, Cooling Joint Pain Relief, Roll-On Menthol Gel 3 Fl Oz	Ease your aches and pains with the Biofreeze Professional roll on pain relief gel. Designed with chiropractors, and previously only used in clinical settings, this powerfull formula provides fast acting, long lasting pain relief for sore muscles and joints, simple backaches, arthritis, strains, bruises and sprains. Biofreeze Professional roll on is well-suited for mess-free application via roller ball on small and large muscle areas. Whether you need a fast acting formula to target your knee pain, neck pain, simple backache, shoulder pain, hip pain, arthritis pain, or pain during muscle recovery, look no further than Biofreeze. HOW DOES IT WORK? Pain happens when your receptors send a signal from your spine to your brain. Cold sensations, like menthol, stimulate receptors to block those signals to relieve pain. The fast acting, menthol based formula of Biofreeze provides powerful pain relief when directly applied to the skin. In a 2017 study, Biofreeze was 2x more effective than ice for reducing pain among a group of neck pain sufferers. Biofreeze offers a variety of pain relief formats to suit your lifestyle, such as pain relief patches, spray, cream, roll on, foam, and gel. Don't let pain interrupt your day - choose Biofreeze so you can get back to being your best. Bishop, BN, ET AL. The short-term effects of 2 different cryotherapy methods on acute and subacute, noncomplicated bilateral neck pain. J Perform Health Res. 2017;1:11-17. Vs Base Biofreeze Gel & Roll-on.	0216B1H79HB	TB-30011-FBA	14.99		2024-02-16 14:33:18 PST		y	1			11				B01GZQ4AM6						B01GZQ4AM6				AMAZON_NA	Migrated Template	Inactive
Biofreeze Professional Strength Pain Relief Gel, Arthritis Pain Reliver, Knee & Lower Back Pain Relief, Sore Muscle Relief, Neck Pain Relief, FSA Eligible, 16 FL OZ Biofreeze Menthol Gel	Ease your aches and pains with Biofreeze Professional pain relief gel. Our fast acting, long lasting, cooling menthol formulation delivers powerful penetrating pain relief for sore muscles and joints, simple backaches, arthritis, strains, bruises and sprains. Biofreeze gel is easy to apply to small and large muscle areas without the need for a dosing card. Whether you need a fast acting formula to target your knee pain, neck pain, shoulder pain, hip pain, arthritis pain, or pain during muscle recovery, look no further than Biofreeze. HOW DOES IT WORK? Pain happens when your receptors send a signal from your spine to your brain. Cold sensations, like menthol, stimulate receptors to block those signals to relieve pain. Biofreeze offers a variety of pain relief formats to suit your lifestyle, such as pain relief patches, spray, cream, roll on, foam, and gel. Don't let pain interrupt your day - choose Biofreeze instead. **Bishop, BN, ET AL. The short-term effects of 2 different cryotherapy methods on acute and subacute, noncomplicated bilateral neck pain. J Perform Health Res. 2017;1:11-17.	0216B1FQWY4	TB-30012-FBA	38.24		2024-02-16 14:34:37 PST		y	1			11				B01H2ZKP5K						B01H2ZKP5K				AMAZON_NA	Migrated Template	Inactive
Biofreeze Pain Relief Gel, Arthritis Pain Reliver, Knee & Lower Back Pain Relief, Sore Muscle Relief, Neck Pain Relief, Pharmacist Recommended, FSA Eligible, 8 FL OZ Biofreeze Menthol Gel	Biofreeze Menthol Pain Relieving Gel is well-suited for application on small and large muscle areas. Fast acting and long lasting, cooling menthol formula delivers penetrating pain relief for sore muscles, simple backaches, joint pain, bruises, and arthritis. There is no limit to what you can do when you cool your aches and pains.	0216B1DI8CJ	TB-30013-FBA	23.48		2024-02-16 14:36:14 PST		y	1			11				B01LZDKOFG						B01LZDKOFG				AMAZON_NA	Migrated Template	Inactive
Biofreeze 11815 Menthol Pain Relieving Gel Colorless Gel, 4 FL oz Tube, Arthritis, Simple Backaches and Joint Pain	Biofreeze Menthol Pain Relieving Gel is well-suited for application on small and large muscle areas. Fast acting and long lasting, cooling menthol formula delivers penetrating pain relief for sore muscles, simple backaches, joint pain, bruises, and arthritis. There is no limit to what you can do when you cool your aches and pains.	0216B1H79WB	TB-30014-FBA	15.99		2024-02-16 14:37:21 PST		y	1			11				B007ECFNQS						B007ECFNQS				AMAZON_NA	Migrated Template	Inactive
Biofreeze Menthol Pain Relieving Gel 1 Gallon Bottle with Pump Topical Pain Relief for Sore Muscles, Arthritis, Backache, and Joint Pain, Original Green Formula, (Packaging May Vary)	Biofreeze Menthol Pain Relieving Gel is well-suited for application on small and large muscle areas. Fast acting and long lasting, cooling menthol formula delivers penetrating pain relief for sore muscles, simple backaches, joint pain, bruises, and arthritis. There is no limit to what you can do when you cool your aches and pains.	0821B736TEH	TB-30015	149.99	0	2024-08-21 13:24:13 PDT		y	1			11				B000QFOA5K						B000QFOA5K			0	DEFAULT	Migrated Template	Inactive
Biofreeze Menthol Pain Relieving Gel 1 Gallon Bottle with Pump Topical Pain Relief for Sore Muscles, Arthritis, Backache, and Joint Pain, Original Green Formula, (Packaging May Vary)	Biofreeze Menthol Pain Relieving Gel is well-suited for application on small and large muscle areas. Fast acting and long lasting, cooling menthol formula delivers penetrating pain relief for sore muscles, simple backaches, joint pain, bruises, and arthritis. There is no limit to what you can do when you cool your aches and pains.	0821B7AMAZC	TB-30015-FBA	115		2024-08-21 13:56:36 PDT		y	1			11				B000QFOA5K						B000QFOA5K				AMAZON_NA	Migrated Template	Inactive
Biofreeze Professional Gel Pain Relief, Knee & Lower Back Pain Relief, Arthritis Pain Reliever, Sore Muscle Relief, Neck Pain Relief, Cooling Joint Pain Relief, Menthol Gel 4 Fl Oz	Ease your aches and pains with Biofreeze Professional pain relief gel. Our fast acting, long lasting, cooling menthol formulation delivers powerful penetrating pain relief for sore muscles and joints, simple backaches, arthritis, strains, bruises and sprains. Biofreeze gel is easy to apply to small and large muscle areas without the need for a dosing card. Whether you need a fast acting formula to target your knee pain, neck pain, shoulder pain, hip pain, arthritis pain, or pain during muscle recovery, look no further than Biofreeze. HOW DOES IT WORK? Pain happens when your receptors send a signal from your spine to your brain. Cold sensations, like menthol, stimulate receptors to block those signals to relieve pain. Biofreeze offers a variety of pain relief formats to suit your lifestyle, such as pain relief patches, spray, cream, roll on, foam, and gel. Don't let pain interrupt your day - choose Biofreeze instead. **Bishop, BN, ET AL. The short-term effects of 2 different cryotherapy methods on acute and subacute, noncomplicated bilateral neck pain. J Perform Health Res. 2017;1:11-17.	0924BO4YNNL	TB-30016	16.1	0	2024-09-24 16:28:58 PDT		y	1			11				B01LYHVPE2						B01LYHVPE2			0	DEFAULT	Migrated Template	Inactive
